-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/1990 through 11/01/2021 
Location: Latitude  21.0155   Longitude 105.8504 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 87.73 meters
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M_RANGE     MERRA-2 Wind Speed at 10 Meters Range (m/s) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,WS10M_RANGE,WS10M
1991,2,28,35.99,18.91,0.3,71.06,6.77,3.13
1991,3,1,34.63,20.86,0.24,73.06,5.38,3.02
1991,3,2,24.75,18.39,0.69,75.06,1.78,3.54
1991,3,3,27.1,15.58,0.14,70.31,3.05,3.48
1991,3,4,32.79,18.62,1.03,75.0,6.44,4.0
1991,3,5,35.65,20.29,2.23,72.62,4.55,4.02
1991,3,6,38.15,20.1,0.06,65.31,5.95,3.06
1991,3,7,36.9,20.5,0.14,68.12,6.12,4.56
1991,3,8,36.36,20.37,0.0,67.44,6.02,2.96
1991,3,9,36.05,20.5,0.01,70.56,7.34,4.88
1991,3,10,37.65,19.83,0.0,67.69,6.85,5.05
1991,3,11,35.57,21.69,0.4,69.94,4.8,4.91
1991,3,12,33.57,21.68,1.74,70.31,3.54,5.4
1991,3,13,32.82,21.07,1.78,69.75,4.14,5.29
1991,3,14,31.81,20.21,0.63,70.19,5.09,5.02
1991,3,15,31.93,19.76,1.07,70.44,4.62,4.47
1991,3,16,24.71,17.13,0.45,68.38,5.56,3.41
1991,3,17,28.45,17.51,0.17,64.88,3.88,3.41
1991,3,18,30.55,17.61,0.28,70.62,5.76,3.27
1991,3,19,34.54,20.26,0.36,72.81,6.81,5.71
1991,3,20,39.71,21.29,0.21,65.38,6.91,4.3
1991,3,21,40.01,22.5,0.01,62.38,6.97,3.42
1991,3,22,35.06,22.6,0.2,67.06,3.76,4.2
1991,3,23,36.41,22.28,0.01,62.44,4.36,4.8
1991,3,24,37.92,22.64,0.44,68.44,5.57,4.9
1991,3,25,38.01,23.44,1.07,67.81,7.08,5.79
1991,3,26,40.03,23.37,0.28,64.38,7.42,4.8
1991,3,27,37.68,24.05,0.89,64.62,5.55,5.55
1991,3,28,31.52,20.15,0.3,57.88,4.73,5.39
1991,3,29,26.87,19.75,2.05,73.31,3.26,3.38
1991,3,30,28.21,13.46,35.06,81.25,7.44,4.94
1991,3,31,16.3,12.1,5.8,78.5,4.75,4.39
1991,4,1,21.97,11.6,0.55,60.12,5.74,4.19
1991,4,2,21.68,12.11,0.04,64.44,4.57,2.66
1991,4,3,26.28,12.4,0.11,73.06,4.06,2.6
1991,4,4,31.37,17.85,0.34,75.5,4.48,3.02
1991,4,5,35.55,20.48,1.21,73.06,4.09,4.42
1991,4,6,30.4,21.34,3.23,75.81,2.68,3.24
1991,4,7,30.69,20.15,0.26,76.25,2.14,2.65
1991,4,8,37.86,20.51,0.06,67.19,4.79,2.77
1991,4,9,41.33,23.15,0.0,60.88,3.73,2.89
1991,4,10,42.25,23.95,0.0,56.25,4.91,3.16
1991,4,11,43.06,24.09,0.0,56.38,5.59,3.58
1991,4,12,40.96,26.54,0.06,60.19,5.21,3.75
1991,4,13,38.32,24.5,2.06,66.69,4.95,4.5
1991,4,14,34.94,23.61,9.82,71.31,4.98,4.66
1991,4,15,36.69,22.9,0.05,66.19,5.05,6.47
1991,4,16,37.62,23.88,0.04,66.75,5.23,6.73
1991,4,17,39.73,23.89,0.03,64.12,4.84,5.23
1991,4,18,40.72,24.44,0.62,62.31,5.34,4.07
1991,4,19,31.01,21.4,3.12,66.31,5.55,4.77
1991,4,20,26.24,17.57,1.95,64.5,4.97,3.95
1991,4,21,23.71,18.01,0.5,69.69,5.09,2.03
1991,4,22,28.3,18.08,0.04,63.81,3.36,2.33
1991,4,23,33.44,19.81,0.04,69.12,5.84,3.8
1991,4,24,34.45,21.15,0.01,65.62,6.83,3.53
1991,4,25,34.27,20.27,0.0,64.44,4.08,3.22
1991,4,26,35.58,22.4,0.0,65.62,3.58,4.03
1991,4,27,36.78,23.15,0.0,64.69,4.3,4.89
1991,4,28,39.5,24.17,0.1,61.56,4.19,4.98
1991,4,29,38.1,24.58,3.74,65.44,3.17,3.33
1991,4,30,29.96,24.78,41.52,89.06,2.91,3.66
1991,5,1,37.94,19.05,7.9,72.06,6.34,3.13
1991,5,2,26.5,16.54,15.97,73.06,3.82,3.54
1991,5,3,30.45,20.13,2.43,81.19,2.88,2.42
1991,5,4,34.01,23.28,0.31,78.06,4.84,4.45
1991,5,5,36.95,24.82,0.04,72.12,3.3,3.28
1991,5,6,38.21,24.36,1.03,67.06,4.46,2.6
1991,5,7,34.79,20.36,4.28,72.75,6.41,3.52
1991,5,8,25.62,17.95,11.5,69.94,4.05,3.42
1991,5,9,28.46,18.17,0.3,69.69,1.38,2.28
1991,5,10,32.05,20.58,0.0,73.0,5.51,3.17
1991,5,11,35.54,22.63,0.01,72.44,3.71,3.4
1991,5,12,35.61,24.11,0.05,72.69,4.12,3.45
1991,5,13,34.3,24.37,0.58,70.44,3.2,3.66
1991,5,14,32.58,23.89,0.49,74.5,2.66,2.39
1991,5,15,33.8,24.08,1.74,73.88,1.77,2.02
1991,5,16,31.43,24.23,7.62,78.75,2.39,2.13
1991,5,17,34.32,23.3,0.33,71.88,3.54,3.22
1991,5,18,38.06,24.37,5.61,69.12,3.36,3.88
1991,5,19,37.51,25.2,16.21,71.88,4.59,2.88
1991,5,20,36.08,25.79,1.74,73.38,3.66,3.65
1991,5,21,33.69,25.67,11.48,82.19,2.34,3.52
1991,5,22,36.51,26.15,4.38,72.75,1.67,3.53
1991,5,23,39.08,25.22,0.08,63.56,1.9,3.49
1991,5,24,39.93,26.17,0.62,59.56,3.39,4.03
1991,5,25,40.18,26.7,0.71,59.88,3.44,3.95
1991,5,26,34.64,25.93,19.11,76.94,2.86,3.69
1991,5,27,29.8,24.26,22.75,86.5,2.46,3.09
1991,5,28,31.61,23.72,0.27,81.31,4.75,3.52
1991,5,29,32.28,23.56,0.26,79.25,4.8,3.39
1991,5,30,34.19,24.13,0.01,73.81,5.1,3.73
1991,5,31,35.87,23.47,0.03,70.31,5.45,4.48
1991,6,1,36.23,24.76,0.0,70.19,4.35,4.77
1991,6,2,35.94,26.05,0.32,71.56,3.08,3.38
1991,6,3,35.82,25.94,3.99,74.81,2.79,3.41
1991,6,4,34.25,24.82,10.82,76.81,4.23,2.63
1991,6,5,35.23,24.45,0.1,70.69,4.49,3.41
1991,6,6,32.56,24.32,17.38,78.38,3.91,3.48
1991,6,7,28.93,24.65,18.94,90.56,3.98,3.29
1991,6,8,32.72,25.24,3.28,84.38,2.24,3.7
1991,6,9,34.03,25.83,27.37,83.31,2.64,2.44
1991,6,10,32.35,25.56,16.28,84.81,3.2,1.89
1991,6,11,32.87,26.07,93.95,84.5,2.5,1.48
1991,6,12,29.68,25.79,1.03,90.75,2.72,3.6
1991,6,13,30.78,25.75,4.12,87.94,1.52,2.75
1991,6,14,33.44,25.82,0.56,82.56,2.26,2.57
1991,6,15,35.37,25.95,6.63,78.25,2.85,1.77
1991,6,16,31.51,25.91,49.47,88.19,3.83,1.98
1991,6,17,32.75,24.79,0.01,78.25,2.59,1.58
1991,6,18,33.83,25.73,4.56,82.31,2.36,1.87
1991,6,19,34.26,25.81,7.24,78.06,3.12,2.34
1991,6,20,32.12,26.64,0.88,82.06,2.49,1.99
1991,6,21,34.03,26.17,5.89,80.06,2.99,2.25
1991,6,22,31.23,26.19,23.41,87.0,1.28,2.05
1991,6,23,32.58,25.02,1.8,77.75,2.62,2.17
1991,6,24,30.98,24.04,0.31,78.62,1.14,1.82
1991,6,25,29.23,23.74,1.55,84.75,2.23,1.45
1991,6,26,30.93,22.9,4.18,84.25,1.91,1.48
1991,6,27,30.13,24.75,1.44,85.88,1.84,1.77
1991,6,28,33.94,24.65,0.34,79.94,2.06,3.02
1991,6,29,32.48,25.34,0.53,82.62,2.77,2.41
1991,6,30,33.12,25.66,0.61,82.69,1.98,3.54
1991,7,1,32.45,24.86,1.14,82.56,3.77,4.11
1991,7,2,32.61,24.62,0.0,80.19,3.12,3.51
1991,7,3,33.22,25.01,0.27,80.81,2.02,3.22
1991,7,4,32.68,25.62,7.44,81.62,1.62,2.34
1991,7,5,33.8,25.66,6.68,78.88,2.23,2.69
1991,7,6,35.28,25.88,4.52,74.38,2.4,2.92
1991,7,7,34.27,26.2,9.34,79.19,2.21,2.35
1991,7,8,31.33,25.76,0.88,85.62,2.79,2.7
1991,7,9,34.09,24.6,0.12,79.38,2.12,3.48
1991,7,10,34.38,23.59,0.0,77.31,2.8,3.13
1991,7,11,34.08,23.86,0.0,76.81,2.15,2.32
1991,7,12,34.8,25.29,0.07,71.81,1.78,1.62
1991,7,13,34.54,26.08,6.99,73.69,7.36,4.91
1991,7,14,28.45,25.31,71.01,91.44,3.25,6.48
1991,7,15,29.47,25.17,6.3,90.56,4.27,3.92
1991,7,16,31.64,24.78,1.88,83.12,1.26,2.05
1991,7,17,32.96,24.83,0.48,76.31,2.87,2.34
1991,7,18,32.86,24.62,2.64,77.75,2.6,1.76
1991,7,19,33.13,25.58,0.06,78.88,2.16,1.57
1991,7,20,34.72,25.26,1.11,77.81,1.93,1.88
1991,7,21,31.06,25.54,7.84,87.25,2.06,2.23
1991,7,22,30.51,25.33,8.51,89.88,1.92,1.98
1991,7,23,29.85,25.09,1.42,88.31,2.56,1.96
1991,7,24,32.45,25.07,0.15,81.31,2.41,1.78
1991,7,25,32.45,25.61,5.01,82.31,1.75,1.82
1991,7,26,29.5,25.08,18.0,87.81,3.09,3.05
1991,7,27,31.03,24.89,26.52,87.12,2.61,2.21
1991,7,28,32.67,25.62,1.57,81.44,2.34,2.04
1991,7,29,34.73,25.89,2.2,77.62,2.96,2.55
1991,7,30,34.01,26.28,1.22,76.81,2.73,2.18
1991,7,31,32.29,26.4,2.57,81.69,1.02,1.81
1991,8,1,31.7,25.84,7.65,85.0,2.26,1.39
1991,8,2,32.12,25.38,13.88,87.56,2.11,2.64
1991,8,3,32.9,24.94,2.21,82.25,3.02,1.64
1991,8,4,30.62,24.95,0.01,87.25,1.74,2.09
1991,8,5,32.0,24.24,0.63,83.81,2.3,1.79
1991,8,6,32.33,24.49,0.22,82.94,2.41,1.88
1991,8,7,33.15,24.03,0.0,81.06,2.16,2.29
1991,8,8,32.95,24.16,0.19,83.06,1.69,1.77
1991,8,9,34.72,25.55,1.84,76.56,1.99,2.04
1991,8,10,32.65,26.18,1.24,79.38,2.2,2.48
1991,8,11,32.55,25.34,6.2,81.69,1.85,2.41
1991,8,12,32.75,24.77,18.43,83.81,1.95,2.35
1991,8,13,28.69,25.15,12.26,90.12,1.24,1.3
1991,8,14,30.39,24.86,36.88,87.81,5.15,3.08
1991,8,15,32.08,24.4,8.57,84.31,3.84,2.59
1991,8,16,32.27,24.98,9.0,81.69,5.31,5.55
1991,8,17,28.41,25.05,10.48,88.94,6.5,7.5
1991,8,18,30.58,24.37,0.27,87.12,5.22,3.97
1991,8,19,31.46,24.08,0.16,84.31,2.73,2.1
1991,8,20,33.08,24.49,0.02,78.81,1.72,1.27
1991,8,21,34.47,25.17,0.03,75.5,1.94,1.38
1991,8,22,32.98,25.9,0.15,79.88,1.91,1.6
1991,8,23,31.56,26.0,2.83,83.25,1.1,1.29
1991,8,24,29.06,25.22,11.65,90.94,2.88,1.93
1991,8,25,32.3,24.47,1.47,77.44,1.45,1.37
1991,8,26,32.23,23.66,1.48,76.25,2.05,1.73
1991,8,27,30.52,23.77,50.52,85.25,3.05,1.8
1991,8,28,30.16,24.53,1.57,86.44,2.55,1.84
1991,8,29,31.65,24.79,0.43,80.56,1.98,0.98
1991,8,30,32.73,24.77,0.26,80.19,1.4,1.75
1991,8,31,32.55,24.08,0.01,81.56,2.51,1.71
1991,9,1,31.06,24.25,0.5,85.94,1.26,1.5
1991,9,2,31.33,25.51,7.19,86.19,1.41,1.19
1991,9,3,30.53,25.89,6.15,85.0,1.73,1.2
1991,9,4,32.51,25.13,0.12,77.19,1.57,1.21
1991,9,5,32.28,24.73,0.12,80.62,2.2,1.73
1991,9,6,31.65,25.71,0.01,82.31,1.98,1.95
1991,9,7,33.74,24.76,0.01,73.44,2.01,1.81
1991,9,8,33.55,24.17,0.23,74.81,1.84,1.66
1991,9,9,33.21,25.2,13.2,78.81,2.54,1.24
1991,9,10,32.86,25.19,0.63,80.0,2.55,2.15
1991,9,11,31.09,24.28,47.36,84.75,1.7,1.5
1991,9,12,31.78,23.76,1.41,80.56,2.29,1.71
1991,9,13,30.88,24.01,0.06,80.25,3.71,3.21
1991,9,14,31.26,22.55,0.3,79.06,2.27,2.16
1991,9,15,30.76,22.99,0.8,82.75,2.96,2.09
1991,9,16,31.09,23.03,5.98,77.56,2.54,1.94
1991,9,17,30.92,21.4,0.0,71.38,3.39,2.3
1991,9,18,31.04,20.57,0.01,68.94,2.58,1.8
1991,9,19,31.73,20.71,0.0,70.19,2.34,1.4
1991,9,20,32.48,22.86,0.23,75.5,1.38,2.07
1991,9,21,31.39,23.34,3.94,83.31,2.92,2.34
1991,9,22,30.87,23.35,3.13,83.44,3.41,2.28
1991,9,23,31.01,23.55,0.27,80.81,2.14,1.8
1991,9,24,31.51,23.15,0.01,77.06,1.84,1.84
1991,9,25,31.9,22.42,0.12,74.62,1.3,1.48
1991,9,26,32.03,22.8,0.26,75.88,1.38,1.45
1991,9,27,30.44,24.13,3.02,81.81,3.12,2.14
1991,9,28,30.6,22.28,0.2,76.44,1.02,2.14
1991,9,29,31.24,21.4,0.62,71.06,2.43,1.88
1991,9,30,31.72,21.26,0.23,74.25,1.41,1.84
1991,10,1,31.43,22.78,0.0,80.06,2.1,1.7
1991,10,2,32.07,22.77,0.02,77.25,1.84,1.87
1991,10,3,32.53,22.44,0.38,73.69,2.62,1.97
1991,10,4,30.67,20.98,0.04,76.38,2.64,2.7
1991,10,5,28.22,21.89,0.04,76.81,3.11,2.97
1991,10,6,27.87,19.18,5.86,74.19,3.59,3.73
1991,10,7,28.69,18.74,1.32,67.94,5.2,2.88
1991,10,8,30.07,19.4,0.1,66.5,3.79,2.16
1991,10,9,30.53,20.39,0.13,72.38,2.2,1.48
1991,10,10,30.94,22.06,0.33,79.81,2.34,1.96
1991,10,11,31.96,22.37,0.27,81.19,2.84,3.12
1991,10,12,31.57,23.44,0.94,82.62,2.24,3.15
1991,10,13,32.25,23.98,0.27,83.38,2.02,2.63
1991,10,14,32.18,24.51,2.62,85.0,1.55,2.26
1991,10,15,31.12,24.0,0.13,84.19,1.88,2.66
1991,10,16,31.57,23.91,0.85,83.81,2.63,2.73
1991,10,17,26.74,20.97,1.05,77.06,3.03,3.97
1991,10,18,28.78,19.44,1.55,79.81,2.22,2.05
1991,10,19,27.18,21.61,1.67,79.62,4.05,2.73
1991,10,20,25.38,18.19,3.1,78.06,2.6,3.21
1991,10,21,26.2,18.16,0.46,76.81,2.02,3.16
1991,10,22,24.64,17.93,0.64,77.25,3.4,3.63
1991,10,23,25.48,17.52,0.07,74.06,2.59,2.81
1991,10,24,26.83,17.76,0.01,70.56,3.43,3.2
1991,10,25,28.04,17.18,0.0,66.56,2.09,1.85
1991,10,26,29.56,18.03,0.0,69.88,1.63,2.08
1991,10,27,28.56,15.94,0.0,56.19,4.78,4.77
1991,10,28,25.37,12.47,0.0,48.88,4.78,3.57
1991,10,29,26.42,12.12,0.0,46.44,4.77,2.38
1991,10,30,28.23,13.28,0.0,49.12,3.32,2.67
1991,10,31,28.64,14.13,0.0,52.31,2.52,2.18
1991,11,1,29.19,17.19,0.23,62.25,2.84,1.86
1991,11,2,23.73,16.89,0.13,72.44,3.22,2.47
1991,11,3,26.37,16.33,0.14,69.44,3.28,1.98
1991,11,4,27.45,16.52,0.03,72.31,1.73,2.02
1991,11,5,28.85,18.55,0.14,77.25,4.82,2.7
1991,11,6,30.01,18.94,1.19,80.81,3.31,2.1
1991,11,7,30.34,20.44,0.85,79.81,3.12,2.11
1991,11,8,29.5,18.91,0.75,77.0,3.2,2.49
1991,11,9,29.84,18.8,1.28,80.88,3.61,2.13
1991,11,10,24.3,16.91,1.34,77.88,4.98,3.34
1991,11,11,25.65,15.5,0.47,63.75,4.04,2.62
1991,11,12,26.31,13.12,0.08,61.06,3.41,2.07
1991,11,13,26.52,14.03,0.0,62.0,3.81,2.2
1991,11,14,25.96,13.47,0.0,59.06,4.14,3.69
1991,11,15,25.08,10.17,0.0,53.94,3.96,2.11
1991,11,16,26.04,10.98,0.0,52.31,2.32,1.38
1991,11,17,26.71,12.45,0.0,55.19,3.67,2.16
1991,11,18,27.08,12.93,0.0,59.44,1.73,1.91
1991,11,19,27.35,12.9,0.28,61.69,1.77,1.73
1991,11,20,27.19,12.88,0.0,64.06,2.14,2.21
1991,11,21,27.65,14.6,0.08,76.88,1.52,1.46
1991,11,22,29.72,18.98,6.5,82.38,3.69,2.54
1991,11,23,27.33,18.96,39.57,90.06,3.91,2.62
1991,11,24,27.37,15.42,1.57,82.44,7.05,3.3
1991,11,25,19.59,13.67,0.44,77.62,3.7,3.8
1991,11,26,22.05,13.11,0.67,78.44,2.42,1.99
1991,11,27,22.21,14.8,0.04,80.38,3.21,2.27
1991,11,28,24.35,13.81,0.06,81.94,2.53,2.47
1991,11,29,25.34,15.84,0.75,84.88,5.12,2.53
1991,11,30,22.23,14.3,0.14,83.56,1.52,2.06
1991,12,1,25.75,16.02,0.03,86.38,1.86,2.45
1991,12,2,27.83,18.76,0.38,84.5,3.45,2.46
1991,12,3,21.7,16.05,0.09,77.56,4.45,3.81
1991,12,4,21.23,14.55,0.09,82.94,1.59,1.25
1991,12,5,26.05,16.3,0.0,82.56,1.77,1.38
1991,12,6,26.3,16.8,0.08,82.69,1.91,2.38
1991,12,7,26.25,16.05,0.01,78.75,1.77,1.45
1991,12,8,26.45,16.94,0.11,74.19,3.25,2.67
1991,12,9,25.12,14.09,0.52,78.88,3.78,2.56
1991,12,10,26.51,16.3,0.86,84.06,1.91,1.86
1991,12,11,26.5,17.23,0.35,83.44,2.76,2.66
1991,12,12,21.3,14.72,0.41,75.25,3.26,3.27
1991,12,13,20.44,12.6,2.05,74.06,2.22,2.41
1991,12,14,23.72,14.13,0.12,77.38,2.98,1.94
1991,12,15,25.38,14.83,0.04,79.25,1.44,1.74
1991,12,16,25.53,13.53,0.0,75.88,2.22,1.81
1991,12,17,25.73,12.98,0.0,71.62,2.38,1.49
1991,12,18,25.95,13.51,0.0,70.38,2.2,1.97
1991,12,19,25.39,15.33,0.01,78.31,2.88,2.29
1991,12,20,24.08,14.63,0.0,78.44,3.71,2.59
1991,12,21,24.8,14.12,0.0,75.5,3.27,2.82
1991,12,22,24.96,14.98,0.0,83.0,2.92,2.46
1991,12,23,26.98,16.55,0.96,83.75,3.81,3.14
1991,12,24,28.71,17.9,1.14,81.06,2.07,2.74
1991,12,25,29.07,16.13,0.0,78.81,3.52,2.84
1991,12,26,29.42,18.01,1.46,80.5,3.72,3.71
1991,12,27,27.51,5.52,17.96,81.5,9.34,6.14
1991,12,28,9.72,3.83,1.92,63.0,6.48,5.8
1991,12,29,7.08,4.72,0.63,69.31,2.94,3.25
1991,12,30,16.33,4.8,0.03,73.0,1.88,1.93
1991,12,31,19.05,10.23,0.14,85.12,1.84,1.74
1992,1,1,22.45,12.75,1.23,87.44,1.95,2.55
1992,1,2,16.14,11.47,29.52,90.12,1.38,2.88
1992,1,3,16.86,12.06,13.16,89.69,1.87,3.06
1992,1,4,14.3,9.87,29.8,91.75,4.83,3.1
1992,1,5,20.8,7.44,0.07,86.31,1.51,1.85
1992,1,6,19.34,10.8,0.35,87.44,3.33,3.0
1992,1,7,13.28,9.46,3.14,86.81,3.07,3.24
1992,1,8,17.87,7.82,0.14,73.75,3.09,2.98
1992,1,9,17.01,8.72,0.52,77.5,2.44,2.77
1992,1,10,17.54,7.34,0.11,71.94,3.07,2.48
1992,1,11,19.98,8.08,0.0,80.5,3.2,2.34
1992,1,12,24.4,12.36,0.04,84.56,2.48,2.23
1992,1,13,14.94,9.62,0.29,76.5,6.78,5.2
1992,1,14,17.12,5.73,0.02,66.12,4.84,3.29
1992,1,15,17.39,4.18,0.01,63.56,1.84,2.59
1992,1,16,18.63,4.36,0.0,65.25,3.16,2.24
1992,1,17,20.45,5.62,0.1,69.44,1.7,2.08
1992,1,18,17.01,7.69,0.06,76.0,3.05,2.34
1992,1,19,21.4,7.76,0.0,72.38,1.18,2.2
1992,1,20,20.28,7.6,0.07,72.06,2.15,2.52
1992,1,21,18.26,10.05,0.07,70.5,3.43,3.03
1992,1,22,21.47,7.44,0.05,72.56,2.28,2.51
1992,1,23,21.48,9.99,1.69,82.81,3.6,3.08
1992,1,24,20.87,13.37,5.77,84.56,3.47,2.87
1992,1,25,19.62,11.93,0.42,85.31,1.86,2.16
1992,1,26,22.73,13.49,0.05,82.88,3.59,2.5
1992,1,27,25.35,15.43,0.25,86.44,2.62,3.24
1992,1,28,27.24,16.57,0.01,83.25,3.99,4.84
1992,1,29,28.62,17.15,0.03,81.0,3.84,4.2
1992,1,30,29.13,16.47,0.0,80.06,3.49,1.96
1992,1,31,22.87,16.11,0.09,80.0,4.3,2.86
1992,2,1,22.34,15.31,9.16,88.5,5.27,4.14
1992,2,2,29.13,18.51,0.23,80.56,4.2,4.97
1992,2,3,31.21,15.33,0.0,70.75,1.55,2.51
1992,2,4,31.22,16.44,0.01,74.5,4.07,1.81
1992,2,5,23.23,14.48,0.23,79.69,2.1,3.52
1992,2,6,20.01,12.85,2.33,80.69,2.06,3.01
1992,2,7,21.39,12.05,2.7,82.69,1.91,2.83
1992,2,8,23.65,13.33,1.95,84.38,2.9,3.15
1992,2,9,21.83,13.72,1.56,83.62,3.58,3.3
1992,2,10,20.07,11.1,1.5,81.12,1.88,2.91
1992,2,11,21.02,10.14,0.92,74.38,3.27,3.24
1992,2,12,17.29,10.13,0.31,71.69,4.05,3.25
1992,2,13,21.54,9.11,0.06,73.31,2.25,2.59
1992,2,14,28.42,12.37,0.09,81.38,3.54,3.29
1992,2,15,23.48,13.19,0.04,67.69,5.14,4.07
1992,2,16,22.73,10.17,0.07,72.94,1.85,2.8
1992,2,17,25.55,12.63,0.32,80.06,2.83,2.21
1992,2,18,28.22,14.94,0.5,80.06,4.51,3.45
1992,2,19,24.01,13.56,0.37,74.5,5.7,4.2
1992,2,20,20.31,10.72,0.2,62.62,2.94,3.34
1992,2,21,20.68,8.77,0.7,73.38,2.78,2.96
1992,2,22,16.83,10.47,0.35,74.56,3.35,3.63
1992,2,23,21.86,9.81,0.06,68.94,2.8,3.2
1992,2,24,22.7,11.94,0.01,67.38,2.91,2.8
1992,2,25,23.84,11.72,0.39,74.75,4.52,2.5
1992,2,26,24.85,13.31,6.76,82.31,2.87,2.59
1992,2,27,24.3,15.44,5.98,83.81,4.26,3.81
1992,2,28,29.34,14.06,0.0,68.62,2.84,3.12
1992,2,29,30.98,14.32,0.62,70.69,2.67,2.84
1992,3,1,32.73,15.27,0.0,65.44,2.68,1.97
1992,3,2,33.08,15.94,0.0,56.25,5.05,2.52
1992,3,3,34.12,17.2,0.0,60.88,3.6,1.88
1992,3,4,24.4,15.89,0.07,70.25,4.15,3.77
1992,3,5,22.23,11.3,0.08,55.88,5.75,4.12
1992,3,6,22.12,11.23,0.07,59.12,2.85,3.52
1992,3,7,22.01,10.75,0.14,65.88,2.88,3.2
1992,3,8,23.97,12.53,0.04,75.88,2.54,2.93
1992,3,9,28.63,15.09,0.36,79.38,4.45,3.48
1992,3,10,28.87,16.93,0.37,77.06,3.0,3.11
1992,3,11,29.88,16.55,0.01,75.44,4.06,3.4
1992,3,12,32.33,17.69,0.67,76.69,4.27,3.44
1992,3,13,34.94,18.57,0.83,73.31,4.16,3.41
1992,3,14,35.98,18.23,0.52,70.62,3.82,3.21
1992,3,15,37.09,18.86,0.2,67.31,3.18,2.6
1992,3,16,37.04,19.4,0.32,65.88,5.33,2.34
1992,3,17,35.98,20.1,0.72,71.62,7.09,4.07
1992,3,18,27.99,17.48,1.39,72.44,3.62,4.26
1992,3,19,31.46,19.76,1.84,78.31,4.74,5.64
1992,3,20,33.91,20.48,1.74,75.06,4.45,3.99
1992,3,21,34.03,20.48,2.91,76.38,5.19,5.08
1992,3,22,33.52,21.55,2.92,75.88,4.52,5.48
1992,3,23,33.75,21.71,2.84,77.5,5.45,5.94
1992,3,24,35.16,21.18,0.73,74.69,6.27,4.5
1992,3,25,37.7,21.05,0.42,70.0,5.05,2.73
1992,3,26,28.05,19.2,1.43,74.81,5.53,4.3
1992,3,27,27.63,16.07,0.87,70.38,2.64,3.0
1992,3,28,26.37,14.42,0.27,66.06,3.2,3.64
1992,3,29,27.26,15.12,0.02,60.12,4.16,3.54
1992,3,30,31.09,15.55,0.26,73.06,5.29,4.28
1992,3,31,34.73,19.05,0.57,72.12,5.73,2.52
1992,4,1,33.19,20.58,0.72,73.94,2.16,2.47
1992,4,2,32.15,20.44,1.36,72.19,3.92,2.94
1992,4,3,34.76,20.12,0.08,71.0,3.84,2.64
1992,4,4,34.68,20.58,0.17,70.88,4.8,3.63
1992,4,5,36.73,20.54,0.41,67.94,3.7,2.18
1992,4,6,35.94,20.8,0.04,69.44,4.64,2.49
1992,4,7,36.72,22.68,4.18,69.25,4.62,3.91
1992,4,8,34.5,21.93,8.47,75.31,3.8,3.26
1992,4,9,37.4,22.12,0.81,70.5,3.99,3.55
1992,4,10,36.26,22.6,1.06,72.31,5.41,3.58
1992,4,11,34.01,22.78,0.28,68.31,4.86,3.24
1992,4,12,32.56,19.81,0.28,57.31,4.55,2.95
1992,4,13,29.06,20.17,1.07,66.75,1.65,3.32
1992,4,14,25.21,18.7,1.95,72.69,2.47,2.62
1992,4,15,27.05,18.12,1.59,70.12,2.2,1.52
1992,4,16,27.76,18.04,0.0,65.62,4.34,2.88
1992,4,17,33.81,17.78,0.95,69.75,4.18,3.45
1992,4,18,38.85,20.89,7.13,59.62,4.84,2.36
1992,4,19,38.27,23.17,0.02,56.06,2.98,1.91
1992,4,20,40.94,22.1,0.0,53.62,2.71,2.19
1992,4,21,41.45,25.01,0.0,45.19,5.73,3.26
1992,4,22,37.98,23.45,0.0,56.62,4.27,3.09
1992,4,23,39.26,22.98,0.01,61.81,3.73,3.21
1992,4,24,38.04,24.22,0.28,66.44,4.52,4.53
1992,4,25,34.74,25.07,0.02,71.38,4.2,3.71
1992,4,26,32.92,24.27,0.0,71.38,3.48,3.9
1992,4,27,39.55,22.89,0.04,60.75,5.64,2.96
1992,4,28,40.57,23.46,1.2,60.31,4.38,3.16
1992,4,29,36.63,24.59,0.05,64.69,2.4,2.95
1992,4,30,39.12,24.61,2.88,61.62,2.62,3.14
1992,5,1,40.39,23.72,0.2,59.5,5.53,3.08
1992,5,2,40.85,24.47,0.04,57.62,5.22,3.11
1992,5,3,37.51,25.48,1.27,65.06,3.53,3.45
1992,5,4,36.79,25.39,1.61,71.0,5.09,6.01
1992,5,5,35.9,24.98,2.36,70.44,3.09,5.95
1992,5,6,41.98,24.5,0.45,60.75,4.48,4.59
1992,5,7,42.51,25.68,0.01,55.0,6.33,3.2
1992,5,8,43.15,25.77,0.12,54.12,4.65,2.9
1992,5,9,40.37,26.98,5.63,59.56,4.11,3.35
