-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/1990 through 11/01/2021 
Location: Latitude  16.0645   Longitude 108.2234 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 155.61 meters
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_RANGE     MERRA-2 Wind Speed at 10 Meters Range (m/s) 
-END HEADER-
YEAR,MO,DY,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,WS10M,WS10M_RANGE
1991,2,28,29.92,20.65,0.01,86.94,3.45,2.16
1991,3,1,29.78,21.57,0.4,85.75,3.65,1.99
1991,3,2,27.48,22.7,0.35,87.31,3.04,2.73
1991,3,3,25.66,21.08,0.01,89.44,3.23,2.08
1991,3,4,27.62,19.67,0.01,84.5,3.3,2.67
1991,3,5,29.71,21.26,0.02,83.38,3.68,2.16
1991,3,6,30.86,22.33,0.0,83.69,3.15,2.59
1991,3,7,30.42,21.83,0.04,83.0,3.7,2.54
1991,3,8,29.05,21.4,0.0,83.38,3.6,1.66
1991,3,9,28.83,20.58,0.0,83.69,4.04,2.45
1991,3,10,28.93,20.02,0.0,85.25,4.05,1.76
1991,3,11,29.65,21.01,0.0,85.25,3.66,1.51
1991,3,12,28.68,20.58,0.0,86.06,3.74,2.4
1991,3,13,26.82,19.73,0.0,83.88,3.17,2.45
1991,3,14,26.31,19.99,0.09,78.94,2.39,2.45
1991,3,15,26.32,19.99,0.5,83.81,2.79,3.24
1991,3,16,24.47,21.35,13.24,92.12,5.22,3.84
1991,3,17,24.96,22.0,17.51,92.19,4.18,2.42
1991,3,18,26.73,21.83,3.86,90.25,3.32,1.91
1991,3,19,28.61,21.91,0.24,87.31,3.2,2.2
1991,3,20,30.62,22.27,0.0,84.25,3.59,2.05
1991,3,21,31.23,22.84,0.05,83.62,3.12,1.83
1991,3,22,32.55,23.16,0.02,82.81,2.42,2.81
1991,3,23,31.05,24.51,0.0,82.75,2.49,1.76
1991,3,24,31.37,23.5,0.0,82.56,3.7,2.81
1991,3,25,31.83,23.01,0.01,82.25,3.84,1.98
1991,3,26,30.63,21.82,0.0,80.31,3.69,2.67
1991,3,27,29.94,19.92,0.0,81.88,4.2,2.51
1991,3,28,28.69,19.38,0.01,84.12,3.39,3.34
1991,3,29,27.83,21.33,0.64,84.75,2.59,2.92
1991,3,30,28.98,21.12,0.3,83.56,2.38,2.73
1991,3,31,27.03,19.81,31.19,87.06,3.91,5.35
1991,4,1,22.03,19.01,30.55,87.06,5.45,2.41
1991,4,2,23.44,19.2,11.19,86.25,5.04,2.17
1991,4,3,26.14,20.3,1.72,85.5,4.0,2.09
1991,4,4,27.87,21.12,0.33,86.19,3.61,2.46
1991,4,5,29.33,21.87,0.23,85.5,3.8,2.36
1991,4,6,32.48,22.15,0.01,82.88,2.05,1.57
1991,4,7,30.91,23.38,0.0,85.25,1.84,2.77
1991,4,8,31.69,24.45,0.0,82.69,2.32,1.67
1991,4,9,34.35,24.14,0.0,79.19,2.23,2.08
1991,4,10,34.65,24.26,0.02,78.56,2.64,2.71
1991,4,11,34.9,24.17,0.05,77.38,2.91,2.73
1991,4,12,33.07,23.72,0.0,79.38,2.83,2.49
1991,4,13,33.72,22.84,0.0,79.5,3.37,3.2
1991,4,14,30.66,21.08,0.01,80.88,3.79,2.94
1991,4,15,30.75,19.65,0.01,78.75,4.23,2.67
1991,4,16,30.85,21.29,0.0,82.31,4.32,2.16
1991,4,17,31.9,22.08,0.0,80.69,4.04,2.05
1991,4,18,33.5,22.17,0.0,78.44,3.06,2.27
1991,4,19,31.71,23.02,0.01,81.38,3.16,3.03
1991,4,20,29.37,23.23,0.25,85.69,2.57,1.93
1991,4,21,28.64,22.71,6.18,85.94,3.21,3.34
1991,4,22,28.43,23.1,6.08,86.44,3.76,3.77
1991,4,23,27.93,23.0,10.27,87.38,3.89,3.43
1991,4,24,27.81,23.23,39.05,89.19,3.77,2.94
1991,4,25,28.25,23.08,18.77,87.38,2.82,2.39
1991,4,26,29.32,22.83,0.02,83.69,2.58,2.19
1991,4,27,29.63,22.69,0.03,82.12,2.86,2.02
1991,4,28,31.47,22.83,0.0,80.88,2.37,1.66
1991,4,29,33.19,24.38,0.03,82.12,2.3,2.71
1991,4,30,30.5,25.78,0.32,87.0,1.77,2.47
1991,5,1,33.76,25.72,0.78,77.44,1.91,2.83
1991,5,2,29.34,24.8,13.98,89.62,2.95,4.51
1991,5,3,28.61,24.95,0.86,90.25,2.46,1.42
1991,5,4,30.79,24.14,0.1,83.12,3.62,2.06
1991,5,5,32.62,23.87,0.01,81.12,2.63,2.85
1991,5,6,31.83,25.18,0.52,83.94,2.3,2.34
1991,5,7,30.82,25.3,3.44,84.69,2.16,2.31
1991,5,8,29.55,25.1,2.26,87.81,2.33,1.96
1991,5,9,28.39,24.3,0.53,86.69,2.13,2.73
1991,5,10,29.42,24.04,0.11,86.75,2.68,2.12
1991,5,11,31.25,23.99,0.01,81.25,3.08,2.37
1991,5,12,31.63,23.76,0.0,80.5,2.98,1.15
1991,5,13,32.13,22.99,0.01,78.75,2.88,1.55
1991,5,14,31.56,24.14,0.0,78.88,2.8,1.7
1991,5,15,30.75,24.08,0.0,80.62,2.47,1.63
1991,5,16,29.28,24.56,0.03,84.25,2.14,0.61
1991,5,17,30.94,24.69,0.01,79.44,2.62,2.04
1991,5,18,30.26,25.03,0.06,82.19,3.04,2.45
1991,5,19,30.21,25.45,0.03,85.0,3.09,1.54
1991,5,20,32.66,25.08,0.12,82.31,3.32,1.96
1991,5,21,34.19,24.86,0.0,77.88,3.09,2.83
1991,5,22,34.05,25.09,0.0,76.5,2.5,3.97
1991,5,23,34.29,26.22,0.0,75.44,2.99,3.16
1991,5,24,35.31,25.95,0.0,73.0,3.14,3.67
1991,5,25,32.16,26.33,0.66,79.25,2.48,3.34
1991,5,26,31.62,25.15,0.37,80.12,3.19,1.97
1991,5,27,30.68,24.15,0.24,81.69,3.27,2.32
1991,5,28,29.83,24.26,0.16,84.94,2.78,2.62
1991,5,29,30.2,24.54,0.2,84.0,3.62,3.2
1991,5,30,30.72,24.94,0.33,81.19,3.35,3.45
1991,5,31,32.33,24.25,0.11,78.06,3.3,3.65
1991,6,1,31.66,24.64,0.04,81.38,3.73,3.65
1991,6,2,33.49,25.13,0.23,76.69,3.1,4.23
1991,6,3,32.58,24.47,0.39,77.75,2.98,3.16
1991,6,4,30.73,24.54,0.32,79.19,3.55,3.9
1991,6,5,29.96,24.45,0.82,78.81,4.14,3.3
1991,6,6,29.95,24.77,2.08,82.56,4.67,3.23
1991,6,7,29.94,25.26,0.77,84.56,3.52,2.12
1991,6,8,29.44,25.6,3.23,88.31,1.84,2.16
1991,6,9,30.94,25.65,10.49,87.62,1.88,2.75
1991,6,10,31.59,25.28,0.75,83.19,1.98,2.31
1991,6,11,31.05,25.29,2.23,82.0,2.27,3.23
1991,6,12,31.73,24.89,2.09,80.75,2.34,3.96
1991,6,13,30.6,25.26,0.21,77.56,1.62,1.28
1991,6,14,33.83,25.47,0.07,74.38,1.84,1.45
1991,6,15,35.76,25.53,0.04,72.56,2.16,2.22
1991,6,16,33.08,26.68,0.07,76.81,1.6,2.12
1991,6,17,30.84,26.16,0.1,76.69,1.02,1.42
1991,6,18,32.53,25.8,0.05,68.12,3.42,3.41
1991,6,19,34.56,26.33,0.01,65.62,2.73,3.3
1991,6,20,32.85,26.45,0.23,70.5,1.75,2.08
1991,6,21,33.3,26.31,0.42,74.12,2.09,2.59
1991,6,22,31.65,26.54,1.59,74.31,2.58,2.72
1991,6,23,33.26,26.1,9.64,72.19,3.26,4.56
1991,6,24,32.47,25.58,5.05,76.69,2.86,3.26
1991,6,25,30.44,23.81,2.28,76.75,2.3,3.17
1991,6,26,33.05,24.73,0.6,73.44,2.34,2.76
1991,6,27,32.56,24.81,0.12,76.75,2.21,3.16
1991,6,28,32.62,25.74,0.26,74.69,2.05,2.55
1991,6,29,32.8,25.9,0.05,73.38,2.71,4.06
1991,6,30,31.64,24.67,0.06,74.5,3.34,2.48
1991,7,1,31.9,25.01,1.31,76.88,2.19,3.19
1991,7,2,31.8,25.84,0.35,77.88,2.07,3.36
1991,7,3,33.42,25.56,0.03,74.12,2.38,2.61
1991,7,4,35.19,26.05,0.02,70.56,1.92,2.12
1991,7,5,33.87,26.27,0.19,72.12,2.59,4.55
1991,7,6,33.93,26.46,0.24,72.56,2.64,3.14
1991,7,7,31.46,26.42,0.64,78.75,2.77,3.09
1991,7,8,33.52,25.45,0.42,74.19,3.91,4.12
1991,7,9,32.67,25.15,0.11,77.19,3.44,3.17
1991,7,10,31.55,25.39,0.05,78.25,2.71,2.34
1991,7,11,32.38,25.01,0.09,74.31,1.9,3.72
1991,7,12,30.68,24.26,9.47,79.94,3.55,4.54
1991,7,13,30.28,25.44,0.97,80.69,3.2,2.97
1991,7,14,34.73,25.81,0.17,69.56,2.73,2.17
1991,7,15,33.08,26.1,0.01,71.56,2.05,2.99
1991,7,16,32.29,25.87,0.23,75.38,1.54,1.48
1991,7,17,34.1,25.54,0.49,71.75,1.89,1.82
1991,7,18,35.15,26.12,0.07,69.06,2.06,1.95
1991,7,19,34.06,26.43,0.34,72.0,2.23,2.36
1991,7,20,33.6,26.37,3.27,73.62,1.21,1.97
1991,7,21,34.8,26.3,3.05,72.5,1.48,1.95
1991,7,22,30.41,26.4,4.83,82.5,1.85,3.16
1991,7,23,29.25,25.94,25.74,89.75,2.34,2.62
1991,7,24,28.72,25.42,5.77,87.69,1.61,2.46
1991,7,25,31.15,24.98,2.7,80.0,1.91,2.46
1991,7,26,31.89,25.21,1.04,77.38,2.53,2.46
1991,7,27,32.26,25.18,3.78,75.06,2.52,1.75
1991,7,28,32.65,25.84,0.4,73.19,2.7,2.85
1991,7,29,32.41,26.33,0.21,70.56,3.02,2.84
1991,7,30,32.96,26.08,0.18,72.38,2.38,2.46
1991,7,31,31.58,26.41,0.09,75.0,1.72,1.59
1991,8,1,34.26,25.36,0.24,72.62,2.14,2.77
1991,8,2,33.48,25.83,0.14,74.06,1.95,2.59
1991,8,3,31.01,26.01,0.65,76.94,1.56,2.02
1991,8,4,30.17,25.47,5.25,80.31,1.88,2.23
1991,8,5,28.81,25.19,18.25,86.44,1.88,1.39
1991,8,6,31.5,25.05,38.32,82.81,2.12,2.96
1991,8,7,31.26,24.75,2.05,81.56,1.95,2.8
1991,8,8,33.92,25.8,0.66,74.75,1.62,2.37
1991,8,9,34.82,25.05,0.17,71.19,1.95,2.69
1991,8,10,34.3,26.13,0.51,72.06,1.55,1.52
1991,8,11,33.38,26.92,0.4,72.06,2.48,2.02
1991,8,12,32.04,25.63,0.64,70.62,2.1,2.54
1991,8,13,30.75,25.7,10.09,77.56,1.84,2.7
1991,8,14,31.06,25.87,0.76,78.62,1.73,1.98
1991,8,15,30.17,25.63,2.05,81.12,4.02,4.43
1991,8,16,32.24,25.15,5.67,78.19,4.6,3.87
1991,8,17,33.36,25.87,6.17,74.94,3.8,4.43
1991,8,18,32.55,26.01,10.69,78.88,2.23,2.48
1991,8,19,30.15,25.95,43.72,83.31,1.6,1.84
1991,8,20,31.94,25.63,8.99,79.81,1.7,1.82
1991,8,21,31.83,25.39,4.0,77.31,1.92,2.36
1991,8,22,31.4,26.06,2.16,79.44,2.05,2.86
1991,8,23,32.13,26.08,3.74,79.38,2.14,1.3
1991,8,24,29.56,25.14,1.52,82.62,2.17,3.18
1991,8,25,31.98,25.67,2.72,80.56,2.01,2.57
1991,8,26,30.94,25.87,10.01,84.94,1.44,2.36
1991,8,27,28.89,25.65,12.32,88.75,2.16,3.43
1991,8,28,28.56,25.2,8.36,88.75,2.34,1.31
1991,8,29,30.9,25.37,1.42,83.0,1.99,1.88
1991,8,30,29.93,25.83,2.11,82.5,1.51,1.67
1991,8,31,28.94,25.62,0.47,87.38,1.65,1.72
1991,9,1,31.58,24.97,0.34,79.75,2.06,1.89
1991,9,2,32.25,26.35,1.62,79.19,1.55,1.3
1991,9,3,31.48,25.86,1.24,78.31,1.71,2.23
1991,9,4,30.16,25.85,9.77,80.56,1.83,2.42
1991,9,5,30.64,25.6,0.44,79.56,2.33,2.12
1991,9,6,29.69,25.98,0.22,78.75,2.44,2.07
1991,9,7,31.76,25.76,0.46,77.12,1.84,2.71
1991,9,8,33.97,25.0,0.15,73.38,2.28,2.06
1991,9,9,32.9,26.5,0.06,73.5,2.03,1.73
1991,9,10,31.86,26.66,0.55,75.25,1.85,2.83
1991,9,11,31.86,26.15,0.44,74.12,1.86,3.3
1991,9,12,29.9,25.46,5.01,80.31,1.89,2.84
1991,9,13,29.85,25.32,13.9,81.19,1.98,2.03
1991,9,14,28.68,25.09,9.92,84.75,2.13,2.38
1991,9,15,28.48,25.07,24.66,86.0,2.41,2.79
1991,9,16,28.3,25.23,14.84,86.88,2.58,1.65
1991,9,17,29.26,24.77,15.97,83.25,3.09,3.36
1991,9,18,30.01,23.83,0.15,76.19,2.11,2.49
1991,9,19,30.82,24.79,0.6,73.44,1.63,2.91
1991,9,20,30.62,24.36,0.42,74.81,1.66,3.45
1991,9,21,30.9,24.37,1.26,76.31,1.84,3.69
1991,9,22,29.37,25.22,11.02,78.5,1.86,1.45
1991,9,23,28.22,24.97,14.9,83.75,1.95,1.08
1991,9,24,29.61,24.65,2.14,82.12,2.23,2.63
1991,9,25,31.85,24.37,1.7,76.94,1.8,3.0
1991,9,26,31.45,24.93,0.42,75.19,1.8,2.89
1991,9,27,30.9,25.32,0.1,75.25,1.89,2.41
1991,9,28,31.19,25.44,2.09,76.19,1.62,3.03
1991,9,29,27.97,25.08,5.47,86.25,1.92,1.66
1991,9,30,29.74,24.69,9.21,84.19,2.66,4.02
1991,10,1,29.65,24.98,12.74,85.25,1.94,3.42
1991,10,2,28.68,25.11,6.4,87.94,2.37,1.77
1991,10,3,27.71,24.56,6.99,85.69,2.12,1.81
1991,10,4,26.62,24.23,38.31,92.12,3.7,2.86
1991,10,5,27.57,24.4,22.77,87.69,4.19,2.63
1991,10,6,26.62,24.63,18.13,91.75,4.48,1.93
1991,10,7,27.18,24.8,32.9,91.81,4.62,2.74
1991,10,8,27.76,24.62,77.84,88.25,4.66,2.35
1991,10,9,28.05,23.84,22.01,86.5,3.6,1.33
1991,10,10,28.3,23.43,20.16,85.06,3.37,2.04
1991,10,11,29.42,23.22,1.59,83.12,2.62,1.72
1991,10,12,29.52,23.28,4.87,83.56,2.92,1.41
1991,10,13,30.32,23.67,0.05,81.56,2.64,2.2
1991,10,14,30.47,24.23,0.92,82.25,2.51,1.59
1991,10,15,29.59,24.08,1.27,83.12,2.66,0.95
1991,10,16,29.9,23.61,0.42,81.19,2.61,1.53
1991,10,17,29.51,23.67,2.86,81.94,2.29,1.71
1991,10,18,28.87,24.44,9.9,83.88,2.34,1.91
1991,10,19,27.84,24.55,56.57,89.75,4.25,4.3
1991,10,20,27.45,24.83,67.62,88.94,4.2,2.88
1991,10,21,27.9,25.08,79.35,88.94,4.98,1.79
1991,10,22,26.12,24.78,115.37,91.12,4.63,1.45
1991,10,23,27.97,24.55,25.0,86.88,5.55,2.73
1991,10,24,27.09,23.55,15.88,85.88,5.06,2.55
1991,10,25,27.28,23.05,0.87,84.69,3.95,2.95
1991,10,26,27.65,22.5,1.58,82.81,2.95,1.74
1991,10,27,26.9,22.42,4.76,81.31,3.82,2.54
1991,10,28,25.46,20.08,0.04,72.5,5.16,2.82
1991,10,29,26.32,18.97,0.0,71.31,4.49,2.66
1991,10,30,26.31,18.8,0.0,71.06,3.53,1.54
1991,10,31,26.73,19.84,0.0,69.44,2.49,1.52
1991,11,1,26.59,21.26,0.0,78.44,2.51,1.93
1991,11,2,26.12,21.24,0.15,81.25,2.95,1.38
1991,11,3,25.73,20.6,0.78,80.44,2.98,1.38
1991,11,4,25.31,20.76,6.85,83.94,3.09,1.26
1991,11,5,26.6,21.4,1.9,80.81,2.52,1.48
1991,11,6,27.08,22.16,3.49,86.94,3.4,2.33
1991,11,7,27.26,22.23,2.31,86.12,3.62,2.02
1991,11,8,25.85,22.6,1.0,86.19,3.85,1.88
1991,11,9,25.97,22.51,2.91,87.62,4.34,2.28
1991,11,10,26.2,21.84,1.68,84.25,4.32,2.77
1991,11,11,25.39,21.31,6.83,84.25,5.2,3.2
1991,11,12,24.74,20.37,0.6,80.12,4.27,1.9
1991,11,13,24.28,19.96,0.18,78.0,3.8,1.89
1991,11,14,24.48,19.58,0.02,71.88,4.19,2.64
1991,11,15,24.08,18.76,0.16,76.62,4.24,2.03
1991,11,16,24.39,19.71,4.41,86.88,5.18,2.92
1991,11,17,24.32,20.6,15.81,86.12,4.82,3.69
1991,11,18,23.96,19.93,7.81,77.56,3.13,3.51
1991,11,19,24.01,18.86,0.12,77.81,2.69,3.38
1991,11,20,24.19,19.57,3.18,85.56,3.56,1.52
1991,11,21,26.1,21.15,7.96,90.38,3.44,1.55
1991,11,22,26.77,21.46,1.56,88.44,3.32,2.17
1991,11,23,26.62,21.27,2.35,87.75,2.64,1.73
1991,11,24,26.43,21.22,7.6,86.75,3.12,1.73
1991,11,25,25.5,21.03,51.8,89.75,4.08,3.25
1991,11,26,24.76,21.52,7.92,89.56,5.61,3.0
1991,11,27,24.83,20.94,2.72,87.75,4.45,2.36
1991,11,28,25.29,20.73,0.53,85.81,3.62,2.26
1991,11,29,26.49,20.97,0.73,83.62,2.72,1.61
1991,11,30,25.83,20.89,4.05,82.81,2.75,1.22
1991,12,1,26.21,20.66,0.33,82.5,2.79,1.82
1991,12,2,25.57,20.34,6.6,85.31,3.07,1.98
1991,12,3,25.14,20.3,1.13,84.44,3.49,2.41
1991,12,4,24.48,20.22,1.29,84.56,3.91,1.85
1991,12,5,25.18,20.01,0.27,82.12,3.51,1.26
1991,12,6,24.65,19.95,0.43,81.06,3.69,1.36
1991,12,7,24.23,19.02,1.61,81.38,3.21,0.77
1991,12,8,24.17,19.98,14.54,86.62,4.82,2.61
1991,12,9,24.62,21.13,10.1,89.25,5.5,2.86
1991,12,10,25.51,21.87,5.94,90.0,4.77,2.96
1991,12,11,24.94,21.37,6.95,87.88,4.67,2.82
1991,12,12,24.81,20.94,3.18,86.38,4.46,2.45
1991,12,13,24.29,20.57,8.53,86.81,5.78,3.91
1991,12,14,24.36,20.1,6.26,86.19,4.7,1.7
1991,12,15,24.12,20.52,12.4,88.5,4.62,2.05
1991,12,16,24.6,20.56,5.1,87.44,4.04,2.38
1991,12,17,24.28,20.23,1.95,86.0,3.84,2.25
1991,12,18,24.57,19.92,0.4,82.5,3.55,1.77
1991,12,19,23.95,19.58,2.75,83.44,3.59,1.79
1991,12,20,23.69,19.26,0.14,82.25,4.82,2.47
1991,12,21,23.82,19.06,2.3,84.31,4.48,2.19
1991,12,22,25.12,19.4,7.63,86.31,3.41,1.66
1991,12,23,25.22,19.87,2.81,87.06,3.33,2.53
1991,12,24,26.4,20.5,0.36,86.75,2.61,2.09
1991,12,25,26.12,20.36,0.71,86.06,2.51,1.27
1991,12,26,26.5,20.19,0.62,87.0,3.15,2.33
1991,12,27,27.39,20.61,0.25,87.19,3.38,2.69
1991,12,28,21.89,16.02,7.79,87.81,5.73,9.4
1991,12,29,19.11,16.4,0.19,85.06,3.78,1.56
1991,12,30,21.65,17.58,0.08,86.88,3.3,1.77
1991,12,31,24.44,19.19,0.04,88.0,2.78,1.34
1992,1,1,25.93,20.02,0.26,87.69,2.77,1.86
1992,1,2,25.79,20.34,0.45,89.44,3.14,1.77
1992,1,3,25.7,19.7,0.67,89.75,2.88,1.92
1992,1,4,25.86,19.65,2.63,89.88,2.96,2.45
1992,1,5,24.09,18.91,18.08,88.62,2.95,7.34
1992,1,6,23.4,18.05,1.45,84.44,2.96,2.36
1992,1,7,22.71,18.79,4.56,85.12,3.63,2.35
1992,1,8,22.32,19.3,7.22,88.81,3.58,2.0
1992,1,9,23.33,19.19,1.74,88.19,3.98,1.99
1992,1,10,20.83,19.21,1.5,89.56,4.73,2.43
1992,1,11,22.62,18.7,2.16,87.94,3.99,2.15
1992,1,12,23.76,19.23,0.94,86.12,3.86,2.78
1992,1,13,24.03,19.15,7.95,84.62,3.67,2.78
1992,1,14,19.32,15.99,15.48,84.69,5.16,4.11
1992,1,15,18.6,15.97,0.11,81.62,3.1,2.15
1992,1,16,18.71,15.46,0.07,80.44,3.14,1.98
1992,1,17,19.32,15.44,0.01,76.0,2.23,1.87
1992,1,18,20.92,15.69,0.15,80.44,2.9,1.95
1992,1,19,21.39,16.57,1.44,86.62,4.01,2.7
1992,1,20,21.05,18.4,8.03,87.94,5.1,2.45
1992,1,21,21.23,17.13,0.4,84.0,4.19,1.95
1992,1,22,20.98,16.87,0.69,82.62,3.42,2.48
1992,1,23,22.44,17.2,0.02,80.5,2.9,1.6
1992,1,24,24.62,16.74,0.01,82.81,2.72,1.49
1992,1,25,24.3,17.12,0.0,84.62,2.48,2.27
1992,1,26,23.8,18.08,0.0,83.69,2.91,1.46
1992,1,27,23.69,17.76,0.0,84.56,3.27,2.02
1992,1,28,24.12,16.41,0.0,85.88,3.17,1.79
1992,1,29,24.56,15.77,0.0,80.81,2.46,1.27
1992,1,30,26.16,16.37,0.0,75.5,2.3,0.83
1992,1,31,25.77,18.56,0.02,79.75,1.97,2.06
1992,2,1,24.65,18.65,0.65,87.94,3.9,4.95
1992,2,2,26.2,18.12,0.0,88.06,3.86,2.41
1992,2,3,27.34,19.24,0.0,84.75,2.37,2.79
1992,2,4,27.23,19.12,0.0,88.06,2.55,1.49
1992,2,5,27.01,19.58,0.04,87.69,2.67,1.73
1992,2,6,26.23,20.96,0.44,90.19,3.78,2.72
1992,2,7,27.28,19.86,0.42,87.12,2.41,1.18
1992,2,8,26.94,21.42,0.15,87.31,3.84,4.41
1992,2,9,27.56,19.81,0.5,86.38,3.43,2.06
1992,2,10,27.15,20.28,1.19,86.31,3.23,2.38
1992,2,11,27.67,20.37,1.75,87.06,2.27,2.73
1992,2,12,26.12,18.91,4.13,87.75,3.4,4.05
1992,2,13,22.82,18.32,0.61,86.25,2.99,1.95
1992,2,14,29.53,18.71,0.25,84.75,2.77,2.63
1992,2,15,29.87,20.35,0.02,83.5,2.8,3.25
1992,2,16,24.12,19.35,0.03,87.12,2.49,2.38
1992,2,17,25.81,19.97,0.0,89.88,2.14,1.95
1992,2,18,29.16,20.83,0.0,86.31,1.59,3.04
1992,2,19,31.21,20.48,0.03,83.62,1.9,2.07
1992,2,20,22.44,18.14,0.28,83.69,4.41,4.02
1992,2,21,24.76,17.95,0.15,85.75,3.11,3.26
1992,2,22,23.48,19.94,0.42,87.94,3.63,1.96
1992,2,23,24.08,19.19,0.11,86.5,3.78,2.37
1992,2,24,22.88,18.89,0.22,85.0,4.24,2.32
1992,2,25,23.33,18.72,0.03,82.56,3.78,2.01
1992,2,26,24.26,18.2,0.3,81.5,3.55,2.09
1992,2,27,25.87,18.51,0.23,81.5,3.4,3.3
1992,2,28,27.73,19.59,0.27,87.12,3.07,1.62
1992,2,29,26.55,20.91,1.01,92.56,3.17,2.0
1992,3,1,29.06,21.69,0.36,86.06,3.59,2.54
1992,3,2,30.97,20.36,0.0,81.06,2.01,2.62
1992,3,3,31.08,21.16,0.0,78.31,2.36,0.79
1992,3,4,32.84,21.0,0.0,75.5,1.99,2.55
1992,3,5,23.68,17.74,0.06,83.25,4.95,2.82
1992,3,6,24.3,16.91,0.0,81.88,2.6,2.5
1992,3,7,23.94,18.72,0.01,86.75,3.06,2.77
1992,3,8,25.88,19.22,0.02,86.0,2.33,1.51
1992,3,9,27.29,19.86,0.02,86.0,2.72,1.88
1992,3,10,28.68,20.77,0.0,83.0,2.02,2.27
1992,3,11,27.26,19.99,0.0,85.25,2.52,4.17
1992,3,12,28.36,20.32,0.0,82.31,3.48,2.77
1992,3,13,29.38,20.08,0.0,80.5,3.65,1.97
1992,3,14,28.8,20.36,0.0,83.06,3.98,2.52
1992,3,15,30.17,21.22,0.0,81.62,3.52,1.47
1992,3,16,31.48,21.19,0.07,79.62,2.82,1.97
1992,3,17,29.8,22.73,0.01,83.12,2.78,1.81
1992,3,18,27.29,22.15,0.71,88.25,3.37,3.11
1992,3,19,26.99,21.57,0.51,88.38,3.96,2.47
1992,3,20,29.09,21.23,0.0,85.44,3.34,2.11
1992,3,21,29.33,21.52,0.01,82.06,3.47,2.54
1992,3,22,29.55,20.64,0.07,84.5,3.95,2.01
1992,3,23,29.86,21.33,0.0,84.19,3.72,2.58
1992,3,24,31.72,21.37,0.0,80.38,3.47,2.17
1992,3,25,33.19,22.04,0.0,79.0,3.02,3.85
1992,3,26,34.9,22.39,0.01,77.25,2.51,3.9
1992,3,27,29.17,23.55,0.49,85.94,1.48,2.56
1992,3,28,28.47,21.96,0.94,85.5,2.36,2.1
1992,3,29,27.81,21.04,0.4,83.56,2.66,2.16
1992,3,30,29.04,21.35,0.07,81.75,2.63,3.23
1992,3,31,32.04,21.96,0.01,78.94,3.22,1.77
1992,4,1,33.69,22.81,0.0,75.56,1.95,3.01
1992,4,2,30.25,23.25,0.3,84.06,1.7,2.88
1992,4,3,32.44,23.02,0.07,77.94,2.57,1.88
1992,4,4,32.73,23.32,0.11,75.31,2.16,2.5
1992,4,5,34.67,23.88,0.16,73.88,2.93,2.85
1992,4,6,34.42,23.39,0.02,74.19,2.43,2.91
1992,4,7,34.49,23.38,0.05,74.12,2.94,2.86
1992,4,8,32.78,23.35,0.36,78.75,3.73,3.25
1992,4,9,33.81,23.42,0.0,77.5,2.71,1.91
1992,4,10,34.8,23.55,0.0,73.38,2.64,2.75
1992,4,11,34.44,24.8,0.05,74.0,1.95,3.1
1992,4,12,31.96,23.92,0.1,79.56,2.09,2.56
1992,4,13,31.04,23.09,1.2,82.56,2.16,2.66
1992,4,14,27.71,22.64,0.95,87.44,3.98,2.76
1992,4,15,27.4,21.18,0.26,84.81,3.31,3.93
1992,4,16,27.29,20.51,0.01,81.88,2.47,1.95
1992,4,17,29.94,21.69,0.31,82.0,3.08,2.55
1992,4,18,33.87,23.08,0.1,74.69,1.76,1.88
1992,4,19,34.83,24.22,0.03,68.44,1.89,2.17
1992,4,20,34.51,24.88,0.16,69.06,2.12,3.37
1992,4,21,37.33,24.61,0.0,67.44,2.37,3.77
1992,4,22,38.38,25.03,0.04,65.06,2.56,2.89
1992,4,23,34.92,25.77,0.19,71.94,2.45,4.16
1992,4,24,32.15,24.26,0.09,78.0,3.76,2.8
1992,4,25,32.26,22.33,0.0,73.81,3.83,2.72
1992,4,26,32.36,21.36,0.0,72.88,3.42,2.47
1992,4,27,33.85,20.64,0.0,70.81,3.42,1.95
1992,4,28,34.48,22.52,0.0,70.25,3.31,1.89
1992,4,29,34.07,23.44,0.0,73.81,3.45,2.82
1992,4,30,32.96,24.47,0.01,76.5,2.55,3.45
1992,5,1,32.73,24.46,4.0,78.19,2.76,3.21
1992,5,2,34.31,24.42,4.4,76.81,2.73,3.21
1992,5,3,31.51,25.45,1.12,80.56,2.68,2.45
1992,5,4,31.59,24.61,0.38,80.25,4.09,1.92
1992,5,5,31.65,23.51,0.03,79.44,3.4,2.44
1992,5,6,32.8,24.37,0.01,78.06,2.73,2.9
1992,5,7,35.38,24.73,0.05,73.31,2.7,4.62
1992,5,8,34.51,25.94,0.02,71.19,2.41,2.85
1992,5,9,35.37,26.49,0.22,69.56,2.71,2.76
