-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/1990 through 11/01/2021 
Location: Latitude  10.7393   Longitude 106.6769 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 13.02 meters
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_RANGE     MERRA-2 Wind Speed at 10 Meters Range (m/s) 
-END HEADER-
YEAR,MO,DY,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,WS10M,WS10M_RANGE
1991,2,28,33.59,24.39,0.01,68.25,7.34,5.84
1991,3,1,33.9,24.96,0.0,68.62,7.27,3.84
1991,3,2,33.4,24.87,0.0,70.25,6.65,2.83
1991,3,3,34.05,24.55,0.0,65.81,7.29,3.57
1991,3,4,32.57,23.81,0.0,64.69,6.08,3.56
1991,3,5,33.01,23.04,0.0,66.69,4.55,3.56
1991,3,6,33.59,22.87,0.0,65.69,4.51,4.12
1991,3,7,32.72,23.28,0.0,65.25,5.05,4.53
1991,3,8,32.99,23.95,0.0,63.0,4.73,3.71
1991,3,9,33.5,24.55,0.0,64.44,5.51,4.38
1991,3,10,33.32,24.79,0.0,64.94,6.16,3.66
1991,3,11,34.52,25.12,0.0,63.19,4.82,2.98
1991,3,12,34.55,24.9,0.0,67.88,5.17,5.27
1991,3,13,35.32,25.17,0.0,60.94,6.56,4.54
1991,3,14,35.17,22.35,0.0,56.69,5.57,3.13
1991,3,15,36.41,23.78,1.84,62.88,4.21,6.57
1991,3,16,33.47,25.33,4.12,67.94,4.95,5.84
1991,3,17,31.85,25.43,2.55,73.75,7.9,2.45
1991,3,18,32.35,24.55,0.72,71.19,7.16,4.02
1991,3,19,33.58,24.85,0.01,69.44,6.85,3.75
1991,3,20,34.55,24.66,0.04,66.62,5.7,4.73
1991,3,21,34.15,24.09,0.0,64.25,4.76,4.91
1991,3,22,34.69,25.15,0.0,64.88,4.49,4.66
1991,3,23,35.0,24.56,0.0,64.31,4.44,5.04
1991,3,24,34.47,24.8,0.0,63.31,5.23,4.16
1991,3,25,34.26,25.81,0.0,61.38,4.98,2.76
1991,3,26,34.93,24.73,0.0,61.56,5.51,5.47
1991,3,27,34.37,25.08,0.0,62.0,7.27,3.78
1991,3,28,34.08,25.48,0.0,58.62,8.45,2.67
1991,3,29,34.5,24.84,0.0,57.06,7.67,3.18
1991,3,30,33.9,25.0,0.0,62.12,7.16,2.27
1991,3,31,34.25,25.42,0.75,65.19,6.46,3.48
1991,4,1,34.86,24.98,3.79,63.56,6.96,5.79
1991,4,2,34.62,24.71,3.17,65.69,6.55,8.16
1991,4,3,35.12,24.29,0.18,65.06,6.88,7.84
1991,4,4,34.8,25.01,0.05,66.56,6.85,6.31
1991,4,5,33.02,26.26,0.01,68.62,5.9,2.41
1991,4,6,34.51,25.97,0.02,68.31,3.8,3.39
1991,4,7,33.43,26.48,0.0,68.38,3.17,3.48
1991,4,8,34.48,25.73,0.92,67.88,3.84,4.52
1991,4,9,35.77,25.43,0.0,64.38,3.84,4.18
1991,4,10,35.62,25.74,0.0,63.25,4.26,4.38
1991,4,11,35.3,25.5,0.0,63.5,4.35,4.57
1991,4,12,35.91,25.54,0.0,61.25,4.56,5.22
1991,4,13,35.48,26.36,0.0,62.31,4.72,3.78
1991,4,14,35.19,25.87,0.0,63.25,5.89,4.4
1991,4,15,34.83,26.22,0.0,62.19,6.2,3.37
1991,4,16,34.66,26.63,0.0,65.62,5.88,4.07
1991,4,17,35.77,26.58,0.0,64.5,5.66,3.93
1991,4,18,35.58,26.37,0.0,62.12,4.97,3.63
1991,4,19,35.58,26.3,0.0,63.31,4.72,4.12
1991,4,20,35.28,27.5,0.54,64.5,5.84,3.42
1991,4,21,34.12,26.75,12.47,68.12,6.26,5.74
1991,4,22,34.2,25.8,28.92,73.62,4.82,2.91
1991,4,23,32.08,26.39,3.5,77.56,4.65,1.97
1991,4,24,32.86,25.83,1.0,74.75,5.98,5.7
1991,4,25,33.87,24.85,0.27,68.44,5.83,3.24
1991,4,26,34.96,26.21,0.08,67.25,5.66,4.08
1991,4,27,34.51,26.33,0.32,68.94,4.84,1.68
1991,4,28,32.7,26.45,0.06,74.06,4.07,2.37
1991,4,29,34.44,26.62,0.06,73.69,4.31,3.63
1991,4,30,34.68,26.99,0.02,71.38,4.13,3.3
1991,5,1,35.08,26.9,0.77,69.75,4.31,3.62
1991,5,2,32.72,27.02,19.51,78.06,3.57,2.41
1991,5,3,34.72,26.59,0.23,71.25,4.0,3.14
1991,5,4,33.85,26.76,1.64,70.69,4.83,3.1
1991,5,5,34.65,26.48,0.37,68.69,4.14,3.41
1991,5,6,34.73,26.14,0.34,68.5,3.45,3.35
1991,5,7,35.18,26.15,0.06,69.25,3.64,4.8
1991,5,8,35.51,26.08,0.0,66.69,3.8,4.84
1991,5,9,32.48,26.98,0.22,72.88,4.88,3.62
1991,5,10,31.26,26.78,0.43,75.94,5.7,3.73
1991,5,11,34.72,26.43,0.55,69.12,5.41,3.83
1991,5,12,35.01,27.0,0.54,69.5,4.2,3.48
1991,5,13,34.02,27.12,2.93,72.44,3.08,1.96
1991,5,14,35.08,27.3,0.62,70.5,3.3,3.43
1991,5,15,36.03,26.3,5.41,66.81,3.62,4.11
1991,5,16,31.94,27.19,11.75,78.31,2.79,2.27
1991,5,17,34.24,26.54,0.07,69.62,4.35,3.98
1991,5,18,34.66,26.73,1.06,69.94,3.12,3.3
1991,5,19,35.27,27.05,2.79,71.19,3.5,3.06
1991,5,20,33.94,27.33,7.51,75.31,4.59,3.57
1991,5,21,30.87,26.3,1.56,76.5,2.5,3.32
1991,5,22,35.46,26.09,0.16,66.69,3.07,5.63
1991,5,23,31.8,26.81,2.1,74.69,2.7,2.2
1991,5,24,31.89,26.67,14.2,76.94,2.71,2.7
1991,5,25,33.76,26.32,10.31,72.44,2.63,2.54
1991,5,26,31.01,26.85,13.26,79.81,2.98,2.68
1991,5,27,33.87,26.79,5.62,73.44,5.03,2.8
1991,5,28,32.24,26.52,5.48,75.38,5.88,3.5
1991,5,29,32.89,26.37,0.88,72.5,6.7,3.91
1991,5,30,32.84,26.61,1.69,73.44,6.1,3.43
1991,5,31,31.1,26.48,6.2,81.62,5.24,3.71
1991,6,1,31.79,26.91,1.34,80.12,5.55,3.31
1991,6,2,32.69,26.87,2.37,78.25,4.94,3.29
1991,6,3,32.08,26.63,18.64,82.25,2.84,2.17
1991,6,4,31.84,26.55,3.01,80.25,4.18,3.16
1991,6,5,31.49,26.03,12.02,83.06,4.19,2.75
1991,6,6,31.18,25.58,4.25,82.0,2.62,0.79
1991,6,7,29.59,26.08,14.11,87.25,3.61,3.07
1991,6,8,29.76,26.27,13.94,88.06,4.39,3.47
1991,6,9,30.37,26.03,6.04,83.31,5.52,4.01
1991,6,10,30.48,25.4,2.44,82.0,4.5,3.23
1991,6,11,31.85,22.51,3.52,77.19,4.95,3.12
1991,6,12,29.15,22.15,7.64,83.62,4.2,3.67
1991,6,13,31.66,24.21,0.02,75.81,4.72,4.11
1991,6,14,33.15,23.68,6.52,76.38,4.45,2.75
1991,6,15,31.32,25.7,6.94,82.62,4.45,2.35
1991,6,16,29.22,25.69,27.0,89.69,5.45,3.56
1991,6,17,30.26,24.95,15.72,82.88,5.33,3.69
1991,6,18,31.4,25.29,1.39,82.56,5.7,4.18
1991,6,19,31.87,24.78,0.44,81.88,4.65,3.66
1991,6,20,31.68,25.42,5.04,81.38,4.61,3.52
1991,6,21,31.02,25.96,12.0,85.62,5.05,2.91
1991,6,22,30.17,25.68,2.49,86.62,5.7,3.37
1991,6,23,29.24,25.01,3.49,85.06,6.34,6.16
1991,6,24,30.36,24.61,5.8,84.44,4.73,3.28
1991,6,25,29.83,24.95,0.61,81.25,3.5,2.55
1991,6,26,32.9,24.62,0.11,74.25,2.88,2.13
1991,6,27,32.69,24.43,0.29,77.19,1.8,2.39
1991,6,28,30.04,25.92,8.84,82.88,2.64,1.74
1991,6,29,27.99,25.03,6.32,89.75,6.84,4.47
1991,6,30,29.5,24.66,8.7,84.94,5.55,5.27
1991,7,1,29.23,24.72,15.13,87.44,4.88,3.12
1991,7,2,29.23,25.38,4.67,86.06,5.27,3.66
1991,7,3,27.95,25.12,6.62,89.69,3.25,2.3
1991,7,4,30.19,24.12,9.92,84.25,3.07,1.55
1991,7,5,29.75,24.74,1.56,85.06,3.19,1.4
1991,7,6,29.23,25.02,35.23,88.06,3.62,1.95
1991,7,7,28.08,24.97,37.1,90.94,3.77,1.8
1991,7,8,28.29,24.35,1.04,88.06,3.18,1.62
1991,7,9,29.31,24.55,1.81,86.5,3.72,2.34
1991,7,10,29.68,25.25,4.37,86.81,5.4,2.71
1991,7,11,29.57,25.69,5.0,88.38,6.66,3.71
1991,7,12,28.4,24.87,17.95,88.25,7.94,3.45
1991,7,13,27.95,24.78,20.38,90.31,6.46,4.89
1991,7,14,28.65,25.06,30.65,90.12,4.79,3.75
1991,7,15,29.69,25.19,2.45,87.0,2.95,1.81
1991,7,16,29.0,25.19,7.65,88.19,2.26,0.96
1991,7,17,29.85,24.12,0.34,85.69,2.71,0.89
1991,7,18,30.06,25.02,2.68,87.94,4.05,1.72
1991,7,19,29.44,25.54,10.91,89.06,4.99,2.7
1991,7,20,28.63,25.4,30.46,91.19,4.99,3.78
1991,7,21,30.38,24.62,2.6,87.81,4.91,4.33
1991,7,22,29.02,25.37,8.29,90.31,6.23,3.3
1991,7,23,29.14,25.23,19.73,89.69,6.12,2.98
1991,7,24,28.57,25.65,3.05,90.5,5.86,3.63
1991,7,25,28.13,25.37,9.99,91.19,4.91,2.23
1991,7,26,28.58,25.29,14.0,88.88,5.08,2.82
1991,7,27,29.37,25.03,5.03,87.5,4.05,3.24
1991,7,28,28.59,24.87,10.25,90.12,4.23,4.11
1991,7,29,29.65,24.03,2.01,86.25,3.0,1.63
1991,7,30,30.3,24.75,0.38,86.38,3.06,1.7
1991,7,31,29.91,25.09,4.17,87.19,3.32,1.2
1991,8,1,30.25,24.42,0.12,85.94,3.08,1.73
1991,8,2,29.85,24.58,0.41,86.06,3.11,1.9
1991,8,3,29.99,24.38,3.71,87.25,2.87,1.29
1991,8,4,28.01,24.81,15.1,91.06,4.36,2.92
1991,8,5,27.72,24.57,36.74,90.44,5.77,3.26
1991,8,6,29.83,24.5,2.8,86.81,5.32,3.43
1991,8,7,29.66,25.21,2.18,88.38,4.98,2.41
1991,8,8,29.84,24.93,1.1,87.31,4.52,3.44
1991,8,9,30.52,24.44,0.22,87.0,4.05,2.09
1991,8,10,29.4,25.1,0.69,89.12,4.62,2.35
1991,8,11,28.8,24.88,1.72,89.88,5.08,2.99
1991,8,12,29.65,24.07,0.92,85.12,4.04,2.34
1991,8,13,29.69,24.65,1.73,84.5,4.92,3.79
1991,8,14,29.28,24.59,10.13,87.44,4.69,3.98
1991,8,15,29.23,24.73,9.8,88.12,5.22,3.63
1991,8,16,29.35,24.98,2.94,88.75,6.17,4.47
1991,8,17,28.19,25.09,7.23,90.25,7.41,3.91
1991,8,18,28.34,25.47,21.65,90.31,7.3,3.0
1991,8,19,28.66,24.94,35.1,91.0,5.77,3.23
1991,8,20,28.41,25.13,13.71,91.62,4.48,3.88
1991,8,21,28.97,24.98,2.86,89.62,4.16,3.77
1991,8,22,28.4,24.88,4.42,89.94,5.38,3.71
1991,8,23,29.1,24.98,2.23,90.06,6.87,3.53
1991,8,24,29.65,24.84,1.74,88.25,6.27,4.66
1991,8,25,29.46,25.02,12.5,90.44,5.11,4.06
1991,8,26,29.48,24.91,0.73,90.31,4.02,3.18
1991,8,27,28.58,25.45,6.93,90.69,4.78,2.46
1991,8,28,27.58,24.99,5.63,91.94,5.37,2.63
1991,8,29,28.51,25.1,2.42,90.25,5.34,2.21
1991,8,30,29.57,24.85,8.01,89.94,4.45,3.7
1991,8,31,29.12,25.22,34.95,89.69,3.42,2.41
1991,9,1,29.03,24.5,0.12,88.75,2.7,0.89
1991,9,2,28.94,25.57,6.99,89.5,3.77,2.24
1991,9,3,28.12,24.89,20.76,89.5,4.47,3.09
1991,9,4,29.51,24.49,15.8,88.94,4.46,3.98
1991,9,5,28.73,25.04,4.19,90.62,4.14,3.05
1991,9,6,29.08,24.87,1.82,89.62,5.09,3.86
1991,9,7,28.79,24.27,12.45,89.94,5.58,4.8
1991,9,8,28.54,25.46,2.91,90.0,5.7,4.48
1991,9,9,28.62,24.89,10.23,89.75,3.98,3.26
1991,9,10,29.0,24.44,3.15,88.62,4.96,4.08
1991,9,11,28.83,24.65,10.9,89.38,3.75,2.01
1991,9,12,27.86,24.71,7.99,92.19,4.67,1.7
1991,9,13,27.61,24.05,8.14,91.88,5.06,3.93
1991,9,14,27.85,24.14,13.62,91.25,4.73,2.22
1991,9,15,27.97,24.37,5.61,91.56,4.27,1.62
1991,9,16,28.47,24.22,6.71,90.62,3.84,2.14
1991,9,17,28.83,24.48,0.16,87.81,2.72,2.04
1991,9,18,28.82,24.68,4.02,89.19,3.04,1.68
1991,9,19,29.08,25.01,5.02,88.56,3.51,1.73
1991,9,20,28.3,25.08,4.16,91.31,3.43,1.37
1991,9,21,28.8,24.97,4.59,87.75,3.09,2.53
1991,9,22,28.76,24.37,10.75,88.12,2.52,2.59
1991,9,23,29.17,24.61,35.37,88.94,2.98,0.96
1991,9,24,28.0,24.99,10.48,88.94,2.38,1.55
1991,9,25,29.3,24.3,2.49,88.19,3.35,1.73
1991,9,26,28.76,24.98,2.8,89.0,3.87,2.59
1991,9,27,28.83,25.07,4.45,90.69,4.51,2.39
1991,9,28,28.08,24.56,4.27,91.19,4.78,3.37
1991,9,29,28.48,24.09,11.25,91.06,4.74,3.38
1991,9,30,27.95,24.71,1.96,90.12,5.05,4.66
1991,10,1,27.63,24.3,2.07,91.94,4.19,3.8
1991,10,2,29.41,23.55,4.16,88.38,4.03,3.76
1991,10,3,28.95,24.56,5.29,88.31,3.81,2.61
1991,10,4,28.49,24.39,7.8,90.62,2.98,1.97
1991,10,5,28.16,24.5,3.65,90.25,3.01,1.77
1991,10,6,28.97,24.8,12.83,89.5,3.45,1.52
1991,10,7,28.87,24.55,7.35,90.19,3.38,2.2
1991,10,8,28.44,24.47,19.84,89.75,3.67,2.57
1991,10,9,28.56,24.31,3.31,89.31,2.88,2.25
1991,10,10,28.47,24.78,5.46,89.56,2.83,2.64
1991,10,11,28.62,24.83,34.23,89.5,2.34,2.94
1991,10,12,27.72,24.46,35.04,89.25,2.2,3.1
1991,10,13,28.26,25.42,0.84,83.56,1.16,1.43
1991,10,14,29.55,23.94,0.49,82.62,1.37,2.04
1991,10,15,30.65,25.43,2.47,79.62,1.82,2.93
1991,10,16,29.27,25.04,2.78,83.81,2.18,1.16
1991,10,17,29.66,25.09,13.34,84.44,2.12,1.55
1991,10,18,29.48,25.03,5.94,83.31,2.12,2.84
1991,10,19,27.74,24.9,6.44,87.25,2.72,3.15
1991,10,20,28.02,24.7,5.13,88.12,4.08,5.51
1991,10,21,28.24,24.08,2.97,85.38,2.88,1.68
1991,10,22,28.89,23.69,4.74,85.0,2.77,2.66
1991,10,23,27.76,23.8,9.9,91.5,2.64,2.05
1991,10,24,27.15,24.67,11.11,89.62,1.88,2.16
1991,10,25,27.38,23.67,3.84,90.69,3.27,4.03
1991,10,26,28.67,24.15,14.11,87.5,4.09,2.02
1991,10,27,30.45,23.82,0.14,82.25,2.31,2.94
1991,10,28,29.49,23.51,0.09,76.81,2.02,3.12
1991,10,29,29.55,22.05,0.33,81.19,1.95,2.9
1991,10,30,29.3,23.75,1.02,79.25,1.75,2.22
1991,10,31,29.1,23.47,0.0,79.94,2.91,1.02
1991,11,1,29.06,21.86,0.0,80.0,3.01,1.32
1991,11,2,29.54,23.05,0.02,82.0,2.93,1.56
1991,11,3,29.83,23.3,1.56,81.81,2.73,3.27
1991,11,4,29.83,23.42,0.18,79.19,2.98,0.88
1991,11,5,30.26,23.69,0.0,79.88,2.12,2.36
1991,11,6,30.03,22.78,0.07,83.75,3.12,3.63
1991,11,7,30.19,23.83,1.88,82.94,1.93,1.67
1991,11,8,27.14,23.91,1.54,90.44,4.03,5.84
1991,11,9,27.51,24.43,2.01,89.69,5.13,3.88
1991,11,10,28.21,23.35,0.04,83.38,5.46,3.97
1991,11,11,28.51,20.57,0.0,81.94,4.55,2.98
1991,11,12,28.78,20.58,0.0,79.75,4.45,3.13
1991,11,13,28.05,19.37,0.0,76.62,3.08,3.2
1991,11,14,28.08,19.04,0.0,76.0,3.24,2.37
1991,11,15,28.87,19.32,0.0,79.19,3.3,2.63
1991,11,16,29.96,19.79,0.22,82.19,3.12,1.95
1991,11,17,29.55,23.05,0.5,83.94,3.74,4.4
1991,11,18,28.73,21.12,0.0,76.44,2.49,3.91
1991,11,19,28.62,20.94,0.0,75.38,3.03,2.59
1991,11,20,29.58,20.75,0.28,76.31,2.22,3.09
1991,11,21,30.16,22.23,0.34,82.06,3.09,2.97
1991,11,22,30.11,22.3,0.01,83.94,4.6,3.2
1991,11,23,30.27,22.05,0.14,83.62,4.59,4.35
1991,11,24,30.17,22.07,0.0,79.0,3.23,3.52
1991,11,25,30.52,22.16,0.0,80.69,3.21,2.19
1991,11,26,30.46,22.07,0.52,78.81,3.06,2.06
1991,11,27,28.69,22.41,8.22,81.12,2.82,3.33
1991,11,28,29.8,22.55,0.01,83.06,3.2,2.65
1991,11,29,29.91,23.46,0.0,83.5,3.53,1.57
1991,11,30,29.71,23.44,0.0,82.88,3.31,1.71
1991,12,1,29.51,22.26,0.0,81.88,4.23,1.55
1991,12,2,28.99,21.81,0.0,80.56,4.8,2.59
1991,12,3,28.52,20.28,0.0,78.94,4.79,3.23
1991,12,4,28.69,20.13,0.0,77.69,4.36,2.79
1991,12,5,29.02,20.55,0.0,77.31,4.2,2.62
1991,12,6,29.07,19.28,0.0,74.56,3.07,3.74
1991,12,7,29.33,20.61,0.04,76.0,3.16,3.86
1991,12,8,29.48,22.29,0.46,78.69,2.77,2.62
1991,12,9,29.85,21.54,0.0,79.94,4.2,4.62
1991,12,10,28.33,21.91,0.25,83.38,4.36,5.0
1991,12,11,27.42,22.41,0.05,87.06,4.04,4.18
1991,12,12,29.83,22.45,0.08,82.19,4.03,5.45
1991,12,13,29.84,22.62,0.25,78.56,5.39,5.64
1991,12,14,30.17,21.02,0.02,78.06,4.47,3.38
1991,12,15,30.21,21.45,0.36,79.88,4.0,2.8
1991,12,16,30.01,21.73,0.01,78.5,3.69,3.15
1991,12,17,30.4,21.94,0.05,79.75,3.58,2.51
1991,12,18,30.55,22.13,0.06,77.25,3.78,2.12
1991,12,19,29.98,21.52,0.24,74.31,3.3,3.93
1991,12,20,29.96,20.38,0.05,75.56,4.12,3.17
1991,12,21,29.85,20.19,0.01,73.06,3.51,3.21
1991,12,22,30.88,20.89,0.0,76.12,4.42,2.4
1991,12,23,30.37,22.71,0.03,76.0,5.8,5.24
1991,12,24,30.79,22.05,0.0,77.5,4.86,4.52
1991,12,25,30.82,21.86,0.29,78.44,4.65,2.79
1991,12,26,30.59,22.87,1.09,79.19,4.01,2.01
1991,12,27,30.75,22.19,0.0,79.94,3.6,1.48
1991,12,28,31.16,23.16,2.08,80.88,4.23,2.39
1991,12,29,28.66,22.35,2.66,79.31,3.14,2.97
1991,12,30,30.16,21.44,0.12,76.75,4.02,3.31
1991,12,31,30.62,22.02,0.01,78.69,5.23,4.21
1992,1,1,30.66,22.24,0.04,78.0,5.07,5.15
1992,1,2,30.15,22.4,0.03,75.69,6.21,6.33
1992,1,3,31.33,21.58,0.0,74.69,4.96,2.84
1992,1,4,30.25,22.3,0.01,80.06,5.59,4.88
1992,1,5,30.08,22.52,0.06,81.12,4.05,3.6
1992,1,6,28.08,22.91,0.37,82.56,4.84,5.07
1992,1,7,30.9,21.7,0.0,76.06,5.58,3.18
1992,1,8,31.42,22.2,0.15,73.69,5.12,1.86
1992,1,9,30.94,21.56,0.73,73.0,4.74,3.09
1992,1,10,31.32,21.16,0.0,70.25,4.71,2.48
1992,1,11,31.5,20.55,0.0,68.31,4.7,3.29
1992,1,12,31.37,21.37,0.01,67.75,5.78,3.72
1992,1,13,31.54,21.65,0.24,67.31,5.12,2.55
1992,1,14,31.12,22.07,0.03,64.12,4.43,2.94
1992,1,15,30.67,19.91,0.0,62.38,3.79,3.19
1992,1,16,30.48,19.22,0.0,62.0,3.8,2.63
1992,1,17,29.85,17.98,0.0,65.62,4.38,2.09
1992,1,18,29.83,18.3,0.0,63.38,3.85,2.48
1992,1,19,30.45,18.58,0.0,64.19,2.61,3.25
1992,1,20,29.66,20.69,0.08,70.69,4.51,3.34
1992,1,21,30.33,20.65,0.07,64.81,5.61,3.52
1992,1,22,30.48,19.04,0.0,61.62,4.73,2.56
1992,1,23,30.59,18.56,0.0,60.69,4.66,2.34
1992,1,24,31.49,19.5,0.0,66.56,4.02,4.8
1992,1,25,31.49,20.98,0.0,67.88,4.88,3.05
1992,1,26,32.48,21.15,0.0,67.69,5.76,3.84
1992,1,27,33.01,21.59,0.0,62.31,6.82,3.44
1992,1,28,33.0,20.33,0.0,62.0,5.57,4.53
1992,1,29,32.52,20.15,0.0,62.56,5.07,2.94
1992,1,30,33.12,20.55,0.0,67.12,4.28,2.78
1992,1,31,33.12,21.37,0.0,72.69,4.26,4.41
1992,2,1,32.32,21.94,0.0,69.69,5.81,4.74
1992,2,2,33.12,21.98,0.0,69.88,6.01,3.34
1992,2,3,33.93,21.98,0.0,70.94,4.9,3.51
1992,2,4,31.98,23.51,0.0,74.12,4.27,2.88
1992,2,5,33.3,23.54,0.0,71.75,5.58,4.02
1992,2,6,32.57,23.49,0.14,73.31,6.25,3.43
1992,2,7,32.6,22.86,0.0,72.88,6.01,3.46
1992,2,8,32.56,23.09,0.0,73.38,6.38,3.9
1992,2,9,32.3,22.68,0.0,74.06,6.7,3.48
1992,2,10,32.19,22.78,0.01,73.19,5.96,4.92
1992,2,11,32.49,21.93,0.06,74.44,4.5,2.77
1992,2,12,32.23,22.96,0.0,75.12,4.81,2.29
1992,2,13,31.9,23.37,0.15,74.06,4.96,4.28
1992,2,14,31.83,23.32,0.02,72.12,5.0,3.51
1992,2,15,33.33,22.95,0.01,67.56,3.63,3.26
1992,2,16,34.38,23.05,0.03,69.06,3.28,4.56
1992,2,17,33.66,22.99,0.39,72.56,3.61,4.12
1992,2,18,33.71,23.87,1.23,70.88,3.69,3.98
1992,2,19,33.9,23.72,0.75,69.62,3.3,3.98
1992,2,20,34.26,23.6,0.0,67.25,3.61,4.45
1992,2,21,32.73,24.78,0.02,65.19,7.27,4.2
1992,2,22,33.05,24.61,0.06,64.56,7.85,3.41
1992,2,23,34.51,23.98,0.0,57.31,7.2,3.61
1992,2,24,33.49,22.66,0.0,57.19,8.35,5.8
1992,2,25,33.08,21.69,0.03,59.31,7.14,4.45
1992,2,26,33.23,21.33,0.0,58.88,6.77,3.84
1992,2,27,33.73,22.12,0.0,64.38,6.49,4.42
1992,2,28,33.82,23.79,0.0,69.06,6.23,3.33
1992,2,29,32.23,24.26,0.0,70.94,6.09,3.83
1992,3,1,32.59,23.65,0.01,67.94,4.34,3.27
1992,3,2,34.45,23.7,0.0,67.06,3.54,5.94
1992,3,3,34.01,24.35,0.0,69.94,3.96,4.86
1992,3,4,35.64,24.37,0.0,63.69,3.65,4.95
1992,3,5,36.76,24.9,0.0,64.0,3.15,5.45
1992,3,6,33.43,25.73,0.0,68.69,5.84,4.86
1992,3,7,33.87,24.87,0.0,66.44,6.83,2.55
1992,3,8,33.57,25.53,0.0,65.0,6.68,3.73
1992,3,9,34.43,24.47,0.0,64.38,5.9,3.92
1992,3,10,34.71,24.73,0.0,64.38,5.32,5.07
1992,3,11,34.85,25.21,0.0,63.38,7.04,4.47
1992,3,12,33.86,25.11,0.0,65.5,7.52,2.86
1992,3,13,34.04,25.17,0.0,61.0,7.43,4.34
1992,3,14,33.66,24.83,0.0,60.44,6.94,3.35
1992,3,15,33.73,24.45,0.0,62.75,5.51,2.97
1992,3,16,34.11,25.12,0.0,66.12,5.12,3.8
1992,3,17,34.4,25.73,0.0,63.88,4.61,4.52
1992,3,18,33.38,25.24,0.0,66.06,5.24,5.02
1992,3,19,33.66,26.15,0.0,63.19,6.62,3.08
1992,3,20,34.33,26.05,0.0,62.25,6.22,3.01
1992,3,21,36.03,25.54,0.0,64.5,6.92,4.73
1992,3,22,36.12,26.15,0.0,64.88,7.26,2.84
1992,3,23,36.2,26.02,0.0,64.62,6.7,3.98
1992,3,24,34.98,26.46,0.0,64.62,6.09,2.77
1992,3,25,34.82,26.21,0.0,65.31,4.66,4.12
1992,3,26,35.46,26.03,0.0,65.0,4.77,4.45
1992,3,27,35.06,26.18,0.0,62.56,4.9,4.84
1992,3,28,33.24,26.1,0.01,62.31,5.06,1.98
1992,3,29,34.61,25.8,0.0,63.94,6.64,4.75
1992,3,30,34.47,26.01,0.0,65.38,7.59,3.41
1992,3,31,35.88,26.03,0.0,63.19,5.93,2.89
1992,4,1,37.2,26.06,0.2,61.31,3.91,6.56
1992,4,2,34.37,25.83,0.35,63.69,3.95,4.66
1992,4,3,36.1,24.53,0.69,62.25,3.93,5.51
1992,4,4,36.32,24.68,0.0,62.19,3.95,5.08
1992,4,5,35.44,25.58,0.02,64.06,3.98,4.84
1992,4,6,36.4,25.44,0.0,61.81,3.97,5.33
1992,4,7,35.8,25.83,0.0,63.94,4.43,4.31
1992,4,8,36.2,26.3,0.0,62.19,4.92,4.23
1992,4,9,34.9,26.1,0.0,63.12,4.68,3.27
1992,4,10,34.23,26.58,0.26,64.44,4.14,3.49
1992,4,11,35.23,26.65,0.0,66.5,3.73,3.71
1992,4,12,33.64,26.76,0.07,70.06,3.78,3.47
1992,4,13,32.17,26.98,2.77,73.69,2.88,3.98
1992,4,14,32.37,26.44,9.69,73.12,3.11,2.23
1992,4,15,31.56,25.85,6.36,77.69,4.03,4.47
1992,4,16,32.19,26.15,0.12,74.69,4.77,2.27
1992,4,17,34.03,26.11,0.02,70.06,4.98,3.54
1992,4,18,33.46,26.23,0.15,72.75,3.46,2.4
1992,4,19,34.4,26.37,0.0,69.94,2.87,3.95
1992,4,20,34.19,26.4,0.0,68.56,2.79,1.99
1992,4,21,36.67,26.9,0.03,65.25,3.24,4.23
1992,4,22,34.26,27.53,0.03,69.25,4.13,3.73
1992,4,23,33.74,27.33,0.03,70.69,3.55,2.95
1992,4,24,35.36,26.31,0.0,63.62,5.34,4.52
1992,4,25,36.12,26.74,0.68,60.56,7.27,4.88
1992,4,26,35.4,26.13,0.53,63.12,7.3,2.95
1992,4,27,34.4,27.42,0.02,66.44,6.61,2.26
1992,4,28,33.23,28.37,0.32,68.06,5.43,2.88
1992,4,29,35.04,27.81,0.01,64.56,5.23,4.23
1992,4,30,35.76,27.48,0.0,65.31,4.38,3.27
1992,5,1,35.18,27.15,0.22,66.5,4.06,3.19
1992,5,2,33.28,27.08,15.58,71.88,2.67,1.77
1992,5,3,32.78,26.98,6.7,75.19,2.67,2.66
1992,5,4,34.31,26.21,0.06,69.69,4.66,4.69
1992,5,5,35.18,27.32,0.25,65.44,4.74,2.54
1992,5,6,33.65,27.22,0.61,71.31,3.04,2.65
1992,5,7,33.71,27.15,0.91,72.62,2.66,1.96
1992,5,8,32.58,27.46,3.55,75.0,2.38,1.88
1992,5,9,32.83,26.4,4.5,77.31,3.11,1.72
